file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,class,84,88,4,84,314,4,0,256,2415,0.94790405,0.21564482,0.6659619,91,8,38,47,6,0,44,0,0,0,27,9,0,27,0,0,9,0,45,1304,129,33,53,7,22,29,75,304,9,256,7,1,3,0,436,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\testbundle\src\testbundle\Ext.java,testbundle.Ext,class,1,3,2,1,3,1,0,0,3,0,0,0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\gradle\multi-module\server\src\main\java\Server.java,Server,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,class,94,103,9,94,401,12,0,339,3982,0.9504106,0.13236715,0.3942029,105,6,41,59,5,0,46,0,0,0,29,11,0,29,0,0,11,0,43,2414,176,45,71,19,9,53,76,290,23,237,4,1,9,0,406,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\internal\corext\refactoring\rename\RippleMethodFinder2.java,org.eclipse.jdt.internal.corext.refactoring.rename.RippleMethodFinder2$MultiMap,innerclass,2,2,0,2,3,1,0,3,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,1,0,1,0,0,0,0,3,0,2,1,0,0,0,10,10,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\QuickFixProcessor.java,org.eclipse.jdt.ls.core.internal.corrections.QuickFixProcessor,class,21,23,2,21,152,1,0,80,10,0,0,0,5,2,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,50,307,9,3,8,1,0,2,8,12,3,13,3,0,0,1,59,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\PostfixCompletionTest.java,org.eclipse.jdt.ls.core.internal.handlers.PostfixCompletionTest,class,17,18,1,17,27,2,0,54,323,0.9423077,0.004761905,0.004761905,26,0,21,5,0,0,21,0,0,0,2,1,0,2,0,0,0,0,3,239,3,0,0,0,0,211,88,87,20,90,0,0,0,3,122,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\RenameHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.RenameHandlerTest,class,28,29,1,28,28,2,0,64,0,0.6111111,0.82251084,0.82251084,24,0,22,2,0,0,22,0,0,0,3,0,0,3,0,0,0,0,28,361,4,1,0,0,0,443,34,189,24,182,2,0,0,0,145,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\reorg\JavaMoveProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.JavaMoveProcessor,class,32,34,2,32,55,2,0,59,0,0.7368421,0.6936508,0.7873016,38,0,35,2,1,0,36,0,0,0,4,0,0,4,0,0,0,0,11,210,32,1,10,3,0,2,2,26,0,22,3,1,0,0,136,17,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\managers\InvisibleProjectPreferenceChangeListenerTest.java,org.eclipse.jdt.ls.core.internal.managers.InvisibleProjectPreferenceChangeListenerTest,class,26,27,1,26,27,3,0,62,47,0.77272725,0.035714287,0.035714287,11,0,8,3,0,0,8,0,0,0,2,0,0,2,0,0,0,0,8,171,1,8,7,0,0,41,12,42,0,41,2,0,0,0,105,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\DiagnosticsHelper.java,org.eclipse.jdt.ls.core.internal.corrections.DiagnosticsHelper,class,4,16,12,4,5,1,0,8,3,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,23,5,0,0,2,0,0,2,2,1,2,1,0,0,0,39,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\multi-buildtools\src\main\java\com\example\Application.java,com.example.Application,class,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\JavaSettingsTest.java,org.eclipse.jdt.ls.core.internal.handlers.JavaSettingsTest,class,13,14,1,13,12,2,0,47,0,0.4090909,0.95555556,1,11,0,10,1,0,0,10,0,0,0,4,2,0,4,0,0,2,0,0,204,0,0,0,8,0,56,4,22,0,22,2,0,0,0,77,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\ReferencesHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.ReferencesHandlerTest,class,17,17,0,17,8,2,0,36,0,0.25,1,1,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,4,125,0,0,0,1,0,27,33,49,0,44,1,0,0,1,75,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor$LambdaExpressionUpdate,innerclass,13,13,0,13,12,3,0,17,0,0.25,0.53571427,0.53571427,8,0,1,0,7,0,8,0,0,0,1,0,0,1,0,0,0,0,0,38,7,0,1,0,0,0,1,3,0,3,1,0,0,0,54,0,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\commands\BuildPathCommandTest.java,org.eclipse.jdt.ls.core.internal.commands.BuildPathCommandTest,class,13,13,0,13,4,2,0,31,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,91,0,0,0,0,0,24,10,40,0,40,0,0,0,0,57,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\ProgressReporterManager.java,org.eclipse.jdt.ls.core.internal.handlers.ProgressReporterManager,class,11,14,3,11,8,7,0,4,19,0.8095238,0.06666667,0.06666667,7,0,6,1,0,0,6,0,0,0,3,0,0,3,0,0,0,0,1,213,6,0,0,0,0,0,1,6,0,5,1,0,3,0,38,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\GenerateDelegateMethodsActionTest.java,org.eclipse.jdt.ls.core.internal.handlers.GenerateDelegateMethodsActionTest,class,17,17,0,17,4,2,0,16,0,0.5625,1,1,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,39,0,0,0,0,0,24,0,16,3,15,0,0,0,0,60,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\singlefile\inferSourceRoot\lesson3\Lesson3.java,lesson3.Lesson3,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\IProposalRelevance.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.IProposalRelevance,interface,0,0,0,0,0,1,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,270,270,270,0,0,0,270,0,0,272,0,0,0,0,0,0,269,270,2,270,0,0,0,0,37,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\participants\JavaProcessors.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.participants.JavaProcessors,class,5,8,3,5,6,1,0,10,1,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22,3,2,0,0,0,0,2,6,0,6,2,0,0,0,24,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeParameterProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeParameterProcessor,class,30,32,2,30,49,4,0,60,0,0.78000003,0.4509804,0.59477127,20,0,14,2,4,0,18,0,0,0,5,2,1,4,0,0,2,0,6,280,28,0,10,3,2,8,7,43,3,33,3,0,1,0,134,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\internal\corext\refactoring\structure\ChangeSignatureProcessor.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureProcessor$ReferenceUpdate,innerclass,20,20,0,20,27,2,0,25,8,0.375,0.6,0.6,8,0,1,3,4,0,5,0,0,0,1,0,0,1,0,0,0,0,0,69,22,1,8,0,6,0,1,9,0,9,2,0,0,0,73,0,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterSetterOperation.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterSetterOperation$AccessorField,innerclass,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\StatusReport.java,org.eclipse.jdt.ls.core.internal.StatusReport,class,3,5,2,3,6,1,0,0,3,0.5,0.4,0.4,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,24,4,0,0,0,0,2,0,4,0,2,0,0,0,0,12,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\hello\src\org\sample\Foo.java,org.sample.Foo,class,0,4,4,0,2,1,1,1,1,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\javadoc\JavaDoc2MarkdownConverter.java,org.eclipse.jdt.ls.core.internal.javadoc.JavaDoc2MarkdownConverter,class,6,9,3,6,5,2,0,7,3,0.6666667,0,0,3,0,2,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0,1,34,1,0,0,1,0,10,0,11,0,6,1,0,0,0,44,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\java8fx\src\foo\Foo.java,foo.Foo,class,2,2,0,2,2,2,0,1,1,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\commands\SourceAttachmentCommand.java,org.eclipse.jdt.ls.core.internal.commands.SourceAttachmentCommand$SourceAttachmentAttribute,innerclass,0,0,0,0,2,1,0,0,0,0.125,1,1,2,0,2,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,4,0,0,0,0,10,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\managers\BasicFileDetector.java,org.eclipse.jdt.ls.core.internal.managers.BasicFileDetector,class,5,10,5,5,23,1,0,23,22,0.8055556,0.13333334,0.2,9,0,6,3,0,0,6,0,0,0,8,2,0,8,0,0,2,0,8,108,10,3,5,1,1,6,4,19,2,15,2,1,0,1,117,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\ConvertVarQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.ConvertVarQuickFixTest,class,12,12,0,12,5,3,0,19,0,0.4,1,1,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,2,80,0,0,0,0,0,53,2,25,0,25,0,0,0,2,57,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\semantic-tokens\src\main\java\foo\Constructors.java,foo.Constructors$GenericConstructor,innerclass,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\type-hierarchy\src\main\java\org\example\Two.java,org.example.Two,class,1,3,2,1,0,2,2,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\CreateModuleInfoHandler.java,org.eclipse.jdt.ls.core.internal.handlers.CreateModuleInfoHandler,class,15,18,3,15,41,1,0,66,28,0,0,0,8,8,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,174,19,8,10,1,0,27,7,40,4,29,4,1,0,0,110,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor$ExpressionMethodRefUpdate,innerclass,9,9,0,9,6,2,0,4,8,0.6,0.1,0.1,5,0,1,0,4,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,3,0,0,0,0,0,0,1,0,1,1,0,0,0,37,0,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\CodeActionHandler.java,org.eclipse.jdt.ls.core.internal.handlers.CodeActionHandler$CodeActionData,innerclass,0,0,0,0,4,1,0,0,0,0.25,0.8333333,1,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,2,0,0,0,0,0,0,4,0,2,0,0,0,0,9,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\GenerateToStringHandler.java,org.eclipse.jdt.ls.core.internal.handlers.GenerateToStringHandler$GenerateToStringParams,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\managers\GradleUtils.java,org.eclipse.jdt.ls.core.internal.managers.GradleUtils,class,12,16,4,12,59,1,0,64,91,0.95714283,0,0,14,14,9,5,0,0,9,0,0,0,5,5,3,2,0,0,2,0,28,196,37,4,9,5,1,19,17,37,2,35,3,0,0,1,157,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CallHierarchyHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CallHierarchyHandlerTest,class,17,18,1,17,17,2,0,37,120,0,0,0,16,7,9,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,48,142,7,0,3,0,0,66,90,30,11,31,1,0,0,2,80,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\java10\src\main\java\foo\bar\Foo.java,foo.bar.Foo,class,0,3,3,0,2,1,1,3,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\MoveHandler.java,org.eclipse.jdt.ls.core.internal.handlers.MoveHandler$PackageNode,innerclass,3,3,0,3,6,1,0,9,1,0.5555555,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,1,32,3,0,2,0,0,0,0,10,0,8,1,0,0,0,20,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\text\correction\RefactoringCorrectionCommandProposal.java,org.eclipse.jdt.ls.core.internal.text.correction.RefactoringCorrectionCommandProposal,class,2,2,0,2,3,2,0,0,0,0.33333334,0.6666667,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\BuildWorkspaceHandler.java,org.eclipse.jdt.ls.core.internal.handlers.BuildWorkspaceHandler,class,12,16,4,12,33,1,0,44,13,0.6666667,0.1,0.1,6,1,3,1,2,0,5,0,0,0,1,0,0,1,0,0,1,0,11,131,16,3,6,5,0,16,10,17,2,19,4,0,0,2,89,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\template\java\JavaContextTypeRegistry.java,org.eclipse.jdt.ls.core.internal.corext.template.java.JavaContextTypeRegistry,class,3,4,1,3,1,2,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,20,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\HoverInfoProvider.java,org.eclipse.jdt.ls.core.internal.HoverInfoProvider$Anonymous1,anonymous,4,4,0,4,5,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,0,0,0,2,4,0,2,2,0,0,0,17,-1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\InlayHintFilter.java,org.eclipse.jdt.ls.core.internal.handlers.InlayHintFilter,class,4,6,2,4,60,1,0,22,0,0.5833334,0.73333335,1,9,1,2,3,2,2,6,0,0,0,4,0,0,4,0,0,0,0,2,143,34,3,19,1,1,2,8,14,1,12,3,0,0,0,69,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\IContentProvider.java,org.eclipse.jdt.ls.core.internal.IContentProvider,interface,2,5,3,2,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\javadoc\JavadocContentTest.java,org.eclipse.jdt.ls.core.internal.javadoc.JavadocContentTest,class,10,10,0,10,5,2,0,12,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,38,0,0,0,0,0,13,1,12,0,12,0,0,0,0,39,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\hello\src\org\sample\CallHierarchy.java,org.sample.CallHierarchy$Child,innerclass,1,1,0,1,2,2,0,3,1,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\text\correction\RefactorProposalUtility.java,org.eclipse.jdt.ls.core.internal.text.correction.RefactorProposalUtility,class,57,59,2,57,216,2,0,116,463,0.9517858,0.05263158,0.05263158,35,35,20,15,0,0,20,0,0,0,16,16,16,0,0,0,16,0,69,842,113,16,65,3,21,25,21,184,5,151,5,5,6,1,198,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\GenerateConstructorsHandler.java,org.eclipse.jdt.ls.core.internal.handlers.GenerateConstructorsHandler,class,30,32,2,30,43,1,0,66,45,0,0,0,10,10,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,154,22,4,23,2,2,4,3,32,0,36,4,0,2,6,89,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\InitHandler.java,org.eclipse.jdt.ls.core.internal.handlers.InitHandler,class,32,34,2,32,36,2,0,92,9,0.6666666,0.3,0.3,6,0,5,1,0,0,5,0,0,0,5,1,0,5,0,0,1,0,16,206,1,0,0,2,2,16,0,19,5,19,2,1,0,0,91,17,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\javafx\FXVersion.java,org.eclipse.jdt.ls.core.internal.javafx.FXVersion,enum,0,2,2,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\hover\JavaElementLabelComposer.java,org.eclipse.jdt.ls.core.internal.hover.JavaElementLabelComposer,class,24,27,3,24,282,2,0,131,16,0.8243243,0.4347826,0.4347826,37,1,16,13,8,0,24,0,1,0,6,5,0,4,1,1,2,0,57,959,17,13,58,12,21,22,79,136,16,105,6,0,2,0,235,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\LanguageServerWorkingCopyOwner.java,org.eclipse.jdt.ls.core.internal.LanguageServerWorkingCopyOwner,class,9,12,3,9,4,2,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,17,3,0,0,0,0,0,0,3,0,3,1,0,0,0,32,17,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\hello\src\org\ref\Apple.java,org.ref.Apple$AppleBuilder,innerclass,3,3,0,3,4,1,0,0,0,0.25,1,1,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,3,0,0,0,0,2,0,1,1,1,0,0,0,0,6,9,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\ImplementationsHandler.java,org.eclipse.jdt.ls.core.internal.handlers.ImplementationsHandler,class,25,28,3,25,33,1,0,40,19,0.71428573,1,1,7,0,2,5,0,0,2,0,0,0,1,0,0,1,0,0,0,0,9,96,15,0,8,3,4,2,3,24,2,17,3,0,0,0,75,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JavaClientConnection.java,org.eclipse.jdt.ls.core.internal.JavaClientConnection,class,22,47,25,22,19,1,0,32,0,0.5,0.7908497,0.8888889,18,0,18,0,0,0,18,0,0,0,2,0,0,2,0,0,2,0,0,83,6,0,1,0,0,0,0,9,0,9,1,0,1,0,108,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\RuntimeEnvironment.java,org.eclipse.jdt.ls.core.internal.RuntimeEnvironment,class,4,8,4,4,31,1,0,13,62,0.75294113,0.2720588,0.7794118,17,0,17,0,0,0,17,0,0,0,5,0,0,5,0,0,0,0,1,107,22,0,6,2,2,6,3,13,4,11,3,0,0,0,48,1,0
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\TextEditUtil.java,org.eclipse.jdt.ls.core.internal.TextEditUtil,class,6,14,8,6,10,1,0,18,15,0,0,0,6,5,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,83,4,1,3,0,0,0,3,8,3,7,2,1,0,0,35,1,0
